Date;Hour;R1;R2;R3;R4;R5;R6
27/10/2020;05:00:00;91953;9002;13759;7329;1821;3712
27/10/2020;05:30:00;98482;9163;12566;7966;1456;4427
27/10/2020;06:00:00;98221;8598;10361;8296;1899;4776
27/10/2020;06:30:00;101197;11454;11164;9087;2172;8090
27/10/2020;07:00:00;106762;10297;11350;9009;2119;8472
27/10/2020;07:30:00;110352;10732;11402;9185;2368;9619
27/10/2020;08:00:00;119204;11255;14168;11945;2778;12317
27/10/2020;08:30:00;127927;13494;15276;13418;3617;13744
27/10/2020;09:00:00;131495;14605;17808;14783;4365;15626
27/10/2020;09:30:00;128492;14946;17371;14348;4431;14545
27/10/2020;10:00:00;129641;14506;17019;13381;4264;14533
27/10/2020;10:30:00;123249;14258;16515;12806;3486;13371
27/10/2020;11:00:00;125905;15129;16422;12370;4310;13520
27/10/2020;11:30:00;124458;15163;17033;12571;4250;13023
27/10/2020;12:00:00;124772;15584;19451;12790;4807;13791
27/10/2020;12:30:00;131663;16069;17521;13144;5004;14425
27/10/2020;13:00:00;134233;16993;18407;13780;4806;15871
27/10/2020;13:30:00;128004;15776;17733;14002;4096;16058
27/10/2020;14:00:00;129637;16404;17884;13533;4142;14315
27/10/2020;14:30:00;127115;15722;17879;14185;4535;15319
27/10/2020;15:00:00;124230;14774;18872;12781;4879;14124
27/10/2020;15:30:00;123086;14140;17007;12917;4420;14393
27/10/2020;16:00:00;125598;14197;17590;13694;4759;15013
27/10/2020;16:30:00;126000;15835;18676;13789;4690;15028
27/10/2020;17:00:00;125119;15845;18961;14331;4534;14832
27/10/2020;17:30:00;126599;15627;18930;14999;4612;15798
27/10/2020;18:00:00;130135;15763;20943;16939;4917;17642
27/10/2020;18:30:00;131550;17058;22354;17961;5385;18896
27/10/2020;19:00:00;131859;17021;21835;17914;5718;18116
27/10/2020;19:30:00;131803;16942;19726;15673;5576;16189
27/10/2020;20:00:00;131289;15796;17760;14325;4993;14917
27/10/2020;20:30:00;134045;16204;18948;14864;5915;14465
27/10/2020;21:00:00;133796;15063;16683;13760;5865;11823
27/10/2020;21:30:00;127645;13386;15076;10852;5010;10956
27/10/2020;22:00:00;122431;13723;14437;10282;4382;10121
27/10/2020;22:30:00;120382;13580;13422;9777;4488;9271
27/10/2020;23:00:00;117334;13071;12912;9743;4464;9624
27/10/2020;23:30:00;115775;13144;14204;9341;4518;9476
28/10/2020;00:00:00;114216;13218;14056;8940;4572;9328
28/10/2020;00:30:00;113298;11708;13941;8150;3866;9224
28/10/2020;01:00:00;107024;13834;13279;7284;4886;6909
28/10/2020;01:30:00;104518;15468;15817;8136;5352;8659
28/10/2020;02:00:00;102725;16217;14300;7083;3267;7598
28/10/2020;02:30:00;103261;14909;13013;7001;2746;3955
28/10/2020;03:00:00;97258;14929;12644;7287;2746;4251
28/10/2020;03:30:00;89192;14586;11732;6918;2959;3893
28/10/2020;04:00:00;85301;12977;8346;8103;3318;3969
28/10/2020;04:30:00;85138;11296;11543;7817;2859;4064
28/10/2020;05:00:00;84467;3292;7163;7313;2593;3692
28/10/2020;05:30:00;85134;10791;6933;7957;2035;4030
28/10/2020;06:00:00;86715;10176;7408;8279;1897;3861
28/10/2020;06:30:00;96769;11454;10305;8790;2160;7866
28/10/2020;07:00:00;103619;9844;11011;8736;2888;7773
28/10/2020;07:30:00;107471;10380;11496;9346;2886;8833
28/10/2020;08:00:00;114055;10124;12042;10559;2569;9981
28/10/2020;08:30:00;121844;11637;14020;11698;3351;13243
28/10/2020;09:00:00;128627;13301;16507;12807;4489;15023
28/10/2020;09:30:00;129468;15583;16885;13433;5032;15717
28/10/2020;10:00:00;129241;14968;15836;11598;4655;13099
28/10/2020;10:30:00;127759;15024;17158;12468;4989;13935
28/10/2020;11:00:00;126224;15437;16935;12263;5015;13955
28/10/2020;11:30:00;126382;15464;18462;11684;4765;13576
28/10/2020;12:00:00;128110;16880;18862;13112;4962;13512
28/10/2020;12:30:00;131659;16080;19095;14347;5022;14686
28/10/2020;13:00:00;129682;16758;18882;13963;5056;14811
28/10/2020;13:30:00;130486;17099;19447;13984;5825;14316
28/10/2020;14:00:00;128852;16713;18600;14909;4900;14483
28/10/2020;14:30:00;126090;16077;18340;13677;5055;14509
28/10/2020;15:00:00;127642;16669;18766;13909;4945;14759
28/10/2020;15:30:00;127756;15450;17717;12701;5041;14063
28/10/2020;16:00:00;127948;15716;18024;13832;4809;15011
28/10/2020;16:30:00;128141;15982;18331;14964;4578;15960
28/10/2020;17:00:00;128916;15506;18584;15389;4959;15485
28/10/2020;17:30:00;128229;16122;20164;17292;5914;16948
28/10/2020;18:00:00;131456;17048;21294;18087;5459;19256
28/10/2020;18:30:00;129887;16703;20889;17728;5723;17885
28/10/2020;19:00:00;130807;17645;21036;17824;5796;18614
28/10/2020;19:30:00;133731;16535;21776;17227;6025;18757
28/10/2020;20:00:00;129895;15289;19697;15896;5745;15928
28/10/2020;20:30:00;128050;14889;16808;12451;5592;12980
28/10/2020;21:00:00;130278;15732;16846;12692;5823;11876
28/10/2020;21:30:00;127767;15629;15432;11643;5741;11094
28/10/2020;22:00:00;121990;13346;14293;10307;4921;10218
28/10/2020;22:30:00;121384;13351;13841;9713;4818;9983
28/10/2020;23:00:00;118736;13165;13425;9704;5100;9189
28/10/2020;23:30:00;117312;12315;14204;9503;4358;9625
29/10/2020;00:00:00;116280;12738;13853;9971;4932;9167
29/10/2020;00:30:00;112997;12028;13988;8068;4785;10005
29/10/2020;01:00:00;106260;13422;12263;7503;3625;8952
29/10/2020;01:30:00;105554;13688;12723;6793;3643;9740
29/10/2020;02:00:00;103397;12674;11608;6666;3587;8183
29/10/2020;02:30:00;100974;13767;12752;7209;2876;7513
29/10/2020;03:00:00;96750;13542;12864;7095;3514;4045
29/10/2020;03:30:00;96040;14120;12586;6757;3260;3763
29/10/2020;04:00:00;92250;14046;12358;6631;3208;3668
29/10/2020;04:30:00;89530;13725;11352;7283;2786;3911
29/10/2020;05:00:00;89257;12494;8840;7090;2232;3601
29/10/2020;05:30:00;88429;10529;7008;7020;2348;3783
29/10/2020;06:00:00;94564;11363;7324;7450;2397;4086
29/10/2020;06:30:00;102303;11506;11477;8702;2671;7980
29/10/2020;07:00:00;104100;10389;9878;7610;1970;7412
29/10/2020;07:30:00;111060;10538;11739;9548;3063;9109
29/10/2020;08:00:00;119554;12018;13236;11107;3612;10956
29/10/2020;08:30:00;124838;13364;14363;12342;4452;13898
29/10/2020;09:00:00;130315;14575;17025;13659;5657;15012
29/10/2020;09:30:00;131075;16200;17647;14387;5213;14414
29/10/2020;10:00:00;130405;15133;17137;13670;4569;14146
29/10/2020;10:30:00;128435;16967;18713;13100;4865;14302
29/10/2020;11:00:00;128255;15657;18127;13822;4860;13672
29/10/2020;11:30:00;126718;16192;19168;15811;5370;14070
29/10/2020;12:00:00;127364;16402;19189;14555;5748;14947
29/10/2020;12:30:00;128834;16499;20935;15493;5618;14767
29/10/2020;13:00:00;128141;17188;21247;16912;5570;14909
29/10/2020;13:30:00;125859;15380;20805;14337;5135;17711
29/10/2020;14:00:00;127042;16094;19930;15899;5441;16610
29/10/2020;14:30:00;127337;15518;18297;14527;5467;16159
29/10/2020;15:00:00;126995;15876;18805;15025;5470;13785
29/10/2020;15:30:00;126654;16234;19314;15524;5474;14167
29/10/2020;16:00:00;122748;15506;18592;14789;5135;15472
29/10/2020;16:30:00;123337;14821;18280;14889;5299;15793
29/10/2020;17:00:00;125500;14907;17884;15011;5401;16017
29/10/2020;17:30:00;123105;15502;20389;16553;5401;16782
29/10/2020;18:00:00;128979;16477;21400;18426;5986;18375
29/10/2020;18:30:00;129218;17056;23364;20196;6762;17100
29/10/2020;19:00:00;126212;16584;21671;18120;5669;18739
29/10/2020;19:30:00;127817;16987;21103;17406;6178;17222
29/10/2020;20:00:00;128334;17461;21186;15980;5722;15084
29/10/2020;20:30:00;127609;16825;20163;12708;6019;14491
29/10/2020;21:00:00;132901;16384;17003;12455;5147;11823
29/10/2020;21:30:00;132069;15881;19178;11635;5357;11420
29/10/2020;22:00:00;131448;15068;16318;10652;4850;10960
29/10/2020;22:30:00;123808;13629;15454;10955;4473;10412
29/10/2020;23:00:00;123944;14043;15776;10935;4703;9876
29/10/2020;23:30:00;116875;13099;14402;10176;4360;8774
30/10/2020;00:00:00;114967;12284;14107;9367;4174;8760
30/10/2020;00:30:00;116186;11920;14958;8540;4336;10140
30/10/2020;01:00:00;110217;11330;14359;7212;4597;8397
30/10/2020;01:30:00;106213;11159;13806;6985;3960;9404
30/10/2020;02:00:00;104670;15457;16139;7760;4124;7598
30/10/2020;02:30:00;100034;14369;14791;7667;2876;4300
30/10/2020;03:00:00;96973;13994;14104;7454;3886;4171
30/10/2020;03:30:00;96950;13546;14280;7360;3520;3870
30/10/2020;04:00:00;95551;13144;13936;7309;3791;3647
30/10/2020;04:30:00;94835;12450;12534;7493;3987;3905
30/10/2020;05:00:00;91637;9715;8495;7487;2110;3909
30/10/2020;05:30:00;91808;10568;8895;7604;2111;3764
30/10/2020;06:00:00;93176;10613;9172;7517;2395;4107
30/10/2020;06:30:00;99914;11126;13516;9186;2462;7367
30/10/2020;07:00:00;100943;11152;13847;9550;2483;7523
30/10/2020;07:30:00;103404;10421;12962;9648;3944;8032
30/10/2020;08:00:00;110988;11583;13718;10117;3838;8911
30/10/2020;08:30:00;115280;12044;14672;11820;4247;10920
30/10/2020;09:00:00;121354;13674;16818;13107;4789;13029
30/10/2020;09:30:00;123502;13922;16198;12195;5207;12548
30/10/2020;10:00:00;120321;13035;16476;12826;4565;12813
30/10/2020;10:30:00;122109;14492;17379;13180;5158;13286
30/10/2020;11:00:00;124069;14595;18458;14038;5246;14084
30/10/2020;11:30:00;129979;15451;19079;14534;5488;14096
30/10/2020;12:00:00;129705;15558;19417;15064;5862;14086
30/10/2020;12:30:00;130105;15533;19123;13809;6028;13544
30/10/2020;13:00:00;130163;16839;18682;13795;6307;15284
30/10/2020;13:30:00;129123;16334;18849;14156;5972;14190
30/10/2020;14:00:00;130952;16284;18442;13792;5812;13790
30/10/2020;14:30:00;130555;16339;18338;13770;5651;13856
30/10/2020;15:00:00;130172;16239;19118;14012;5887;13711
30/10/2020;15:30:00;129679;17244;20110;14130;6220;14099
30/10/2020;16:00:00;130721;16234;19736;15017;5881;14936
30/10/2020;16:30:00;129963;15828;20193;16252;5439;15120
30/10/2020;17:00:00;131874;17145;20953;16015;5994;15438
30/10/2020;17:30:00;134811;17503;21766;17313;6109;17386
30/10/2020;18:00:00;135278;16637;20929;16530;6298;16569
30/10/2020;18:30:00;136359;17605;21298;16330;6400;16609
30/10/2020;19:00:00;133880;17352;20582;15774;6520;15365
30/10/2020;19:30:00;128029;16018;18211;13495;6596;13355
30/10/2020;20:00:00;128823;14348;17884;13206;5543;13050
30/10/2020;20:30:00;125552;14203;16628;12393;5565;12340
30/10/2020;21:00:00;131222;13584;17003;11586;5248;10737
30/10/2020;21:30:00;123039;14275;15807;11327;5106;11420
30/10/2020;22:00:00;121414;12835;13998;10272;4615;10219
30/10/2020;22:30:00;120193;12437;14077;10239;4782;9939
30/10/2020;23:00:00;119906;12656;14185;10407;4527;9475
30/10/2020;23:30:00;118843;11577;14617;10663;3988;9373
31/10/2020;00:00:00;116245;11817;14528;10625;4839;9523
31/10/2020;00:30:00;116728;12193;14529;8933;4183;9922
31/10/2020;01:00:00;112383;11332;12568;7565;3339;8159
31/10/2020;01:30:00;108915;10196;11444;7146;3132;7710
31/10/2020;02:00:00;110260;11012;11784;7283;3197;7905
31/10/2020;02:30:00;104892;14426;11976;7019;2333;7899
31/10/2020;03:00:00;100600;14005;14344;7488;3170;5451
31/10/2020;03:30:00;94276;13686;13186;8168;2877;4653
31/10/2020;04:00:00;91704;12977;9346;8177;3440;3989
31/10/2020;04:30:00;91233;10309;11543;8202;1901;3940
31/10/2020;05:00:00;86914;10767;7963;7491;1988;3919
31/10/2020;05:30:00;85951;10727;8243;8130;2202;3499
31/10/2020;06:00:00;86783;10639;8590;8251;2273;3839
31/10/2020;06:30:00;95046;11626;11196;9229;2151;7702
31/10/2020;07:00:00;96381;9375;10237;8473;1838;7313
31/10/2020;07:30:00;97109;8767;10412;8655;2214;7569
31/10/2020;08:00:00;98222;9676;10999;9139;2397;7778
31/10/2020;08:30:00;103243;10751;12164;10246;3113;9329
31/10/2020;09:00:00;108456;11210;16737;11282;3300;10023
31/10/2020;09:30:00;112203;12664;14199;10790;3639;9956
31/10/2020;10:00:00;115855;12873;14604;11713;3624;10876
31/10/2020;10:30:00;120360;14906;16348;12708;4455;12665
31/10/2020;11:00:00;124030;15415;17355;13653;4493;13609
31/10/2020;11:30:00;124734;15448;18384;14180;5019;13891
31/10/2020;12:00:00;130959;16327;20982;16185;5747;14417
31/10/2020;12:30:00;132948;16565;21116;15873;5552;14907
31/10/2020;13:00:00;132551;16324;18519;14467;5237;14909
31/10/2020;13:30:00;130663;17093;17834;13672;4757;13015
31/10/2020;14:00:00;132278;15596;18656;14802;4748;13220
31/10/2020;14:30:00;132801;16240;20186;15322;5105;13545
31/10/2020;15:00:00;132639;16137;18898;14839;5321;13468
31/10/2020;15:30:00;132654;17008;20681;15295;5972;14953
31/10/2020;16:00:00;133527;16409;20682;15754;5956;15602
31/10/2020;16:30:00;130431;16293;20130;16066;5623;16597
31/10/2020;17:00:00;133814;17530;19894;14935;6726;15404
31/10/2020;17:30:00;133498;17094;20917;15667;5895;15287
31/10/2020;18:00:00;134510;17024;20395;15386;6145;15015
31/10/2020;18:30:00;133781;16164;19851;15095;5665;15024
31/10/2020;19:00:00;134410;14969;20456;13061;5518;13600
31/10/2020;19:30:00;133179;14108;17008;12663;5336;12432
31/10/2020;20:00:00;130869;13502;15410;11923;4988;11982
31/10/2020;20:30:00;127527;13458;15138;10724;4909;11492
31/10/2020;21:00:00;126740;13959;15903;11368;4784;11250
31/10/2020;21:30:00;125509;13678;14780;10727;4482;11143
31/10/2020;22:00:00;126778;13027;14823;10068;4505;10222
31/10/2020;22:30:00;124342;12786;14378;10251;4219;10119
31/10/2020;23:00:00;123792;12328;14361;9780;4602;8866
31/10/2020;23:30:00;122164;12349;13891;9941;4195;9368
1/11/2020;00:00:00;123011;12929;14332;9753;4162;9276
1/11/2020;00:30:00;123622;12110;14558;8933;3489;11874
1/11/2020;01:00:00;117492;13430;14909;7503;3243;8374
1/11/2020;01:30:00;115722;13666;13888;7467;2646;8271
1/11/2020;02:00:00;111787;13561;13743;7539;2512;7613
1/11/2020;02:30:00;108096;14148;13080;7850;2789;5455
1/11/2020;03:00:00;105950;14890;12511;7380;2380;4239
1/11/2020;03:30:00;107736;14599;12312;7542;1608;4156
1/11/2020;04:00:00;102217;14030;11630;7288;1369;3813
1/11/2020;04:30:00;100410;13999;11178;7078;1374;3680
1/11/2020;05:00:00;100480;14505;11213;7491;1511;3991
1/11/2020;05:30:00;101198;11852;8697;8654;1972;4541
1/11/2020;06:00:00;100590;11615;7970;8433;2410;5178
1/11/2020;06:30:00;99939;11735;11251;9588;2143;7947
1/11/2020;07:00:00;97827;10271;10982;8917;1807;7684
1/11/2020;07:30:00;97786;9915;11052;9248;1930;6957
1/11/2020;08:00:00;101572;9211;11740;9853;2098;8018
1/11/2020;08:30:00;105939;10370;12411;10117;3010;8591
1/11/2020;09:00:00;108541;11467;16737;10120;2616;13752
1/11/2020;09:30:00;113385;11966;14162;11453;4745;9167
1/11/2020;10:00:00;119375;13736;14699;10991;3788;13271
1/11/2020;10:30:00;121977;13495;16017;13100;4495;13501
1/11/2020;11:00:00;124608;15178;18206;12861;4981;13672
1/11/2020;11:30:00;130070;16677;19653;15092;5706;13312
1/11/2020;12:00:00;134641;17176;19387;14718;5043;12449
1/11/2020;12:30:00;135393;16967;19759;14615;6042;14767
1/11/2020;13:00:00;133854;17249;20282;15205;5927;14909
1/11/2020;13:30:00;131614;15967;19119;13201;5541;11049
1/11/2020;14:00:00;130642;14760;17401;12662;4930;13941
1/11/2020;14:30:00;132191;14817;16952;13916;5572;13959
1/11/2020;15:00:00;133548;16271;18872;12559;5895;13785
1/11/2020;15:30:00;133101;14207;18007;12917;5151;14167
1/11/2020;16:00:00;136464;14546;18793;12482;5774;14450
1/11/2020;16:30:00;136392;15354;18239;12406;5921;15023
1/11/2020;17:00:00;137864;16458;18198;15264;6289;15495
1/11/2020;17:30:00;137507;15875;18704;13597;6990;16348
1/11/2020;18:00:00;134853;15770;21205;16773;6716;16873
1/11/2020;18:30:00;135863;15671;21576;16975;5559;17100
1/11/2020;19:00:00;133329;14834;20456;15996;5464;11683
1/11/2020;19:30:00;135844;15050;15910;11996;5787;11765
1/11/2020;20:00:00;134542;15471;16545;10918;6182;10408
1/11/2020;20:30:00;137592;15195;16505;11165;5449;10483
1/11/2020;21:00:00;132268;14421;16637;11148;5297;10633
1/11/2020;21:30:00;132745;16250;17131;10788;5970;11836
1/11/2020;22:00:00;131038;15822;15472;10428;4962;10835
1/11/2020;22:30:00;127595;14305;14204;9131;4403;9775
1/11/2020;23:00:00;126912;14657;15306;9995;4814;10491
1/11/2020;23:30:00;125437;13537;14934;9866;3987;10419
2/11/2020;00:00:00;120170;13153;14630;9373;4299;10093
2/11/2020;00:30:00;122615;13421;14540;8417;4713;10721
2/11/2020;01:00:00;120645;11525;13349;6939;2543;10988
2/11/2020;01:30:00;116070;11177;14089;7561;2131;11151
2/11/2020;02:00:00;111885;12661;14078;7297;2219;8476
2/11/2020;02:30:00;103525;14891;13980;7508;2876;8657
2/11/2020;03:00:00;98870;15973;13507;7117;1481;7231
2/11/2020;03:30:00;93843;14905;11924;7138;1334;3796
2/11/2020;04:00:00;93810;14629;13090;7639;1476;4198
2/11/2020;04:30:00;94322;14663;12051;6838;1366;3698
2/11/2020;05:00:00;92813;15442;12774;7448;1634;3813
2/11/2020;05:30:00;92554;10791;11708;7406;1820;3674
2/11/2020;06:00:00;91736;13791;9543;8841;2420;4693
2/11/2020;06:30:00;105909;11454;14111;9455;2643;9904
2/11/2020;07:00:00;108575;12053;13267;9905;2644;8398
2/11/2020;07:30:00;117621;12932;15674;11620;3474;9970
2/11/2020;08:00:00;126772;13251;15630;13288;3484;11349
2/11/2020;08:30:00;131554;14608;14812;13831;2997;12542
2/11/2020;09:00:00;135090;16169;18988;15099;3850;14264
2/11/2020;09:30:00;138627;17731;20639;16367;4704;15986
2/11/2020;10:00:00;139353;16840;18457;13657;5422;13235
2/11/2020;10:30:00;137408;16643;18455;12990;6345;13491
2/11/2020;11:00:00;136433;16506;18239;12935;6510;13512
2/11/2020;11:30:00;133267;16610;18558;13565;6056;14363
2/11/2020;12:00:00;137801;16621;18611;13575;6263;13600
2/11/2020;12:30:00;139956;16640;18873;14643;6120;14581
2/11/2020;13:00:00;138946;17161;19290;14762;5958;14950
2/11/2020;13:30:00;140087;17367;18906;13366;5635;13278
2/11/2020;14:00:00;138753;17256;18935;12891;6302;13274
2/11/2020;14:30:00;138022;17737;18797;12920;5721;12671
2/11/2020;15:00:00;136849;16924;19079;13411;5447;12694
2/11/2020;15:30:00;136567;17940;18445;12026;5793;14167
2/11/2020;16:00:00;137457;16030;17844;12137;5461;14450
2/11/2020;16:30:00;136790;17390;19443;13508;5689;14307
2/11/2020;17:00:00;140482;17662;21217;15452;6353;17093
2/11/2020;17:30:00;143320;18742;21476;16318;6570;17296
2/11/2020;18:00:00;143966;19172;22506;17475;6799;16951
2/11/2020;18:30:00;147178;17411;22611;17483;7506;17364
2/11/2020;19:00:00;147030;19592;21172;16080;7174;15569
2/11/2020;19:30:00;142148;18024;21182;15154;6809;15856
2/11/2020;20:00:00;137754;17417;17992;12629;6009;12414
2/11/2020;20:30:00;135022;16338;16665;11603;5355;10999
2/11/2020;21:00:00;133458;16735;17000;11780;5318;10988
2/11/2020;21:30:00;133533;16688;17103;11219;5453;10773
2/11/2020;22:00:00;132844;16293;16266;10915;5016;10347
2/11/2020;22:30:00;128259;15356;16918;10933;4669;9983
2/11/2020;23:00:00;126913;15442;15395;9837;4302;9666
2/11/2020;23:30:00;123400;14658;14350;9052;4062;10036
3/11/2020;00:00:00;122576;12900;15011;9823;3708;10813
3/11/2020;00:30:00;120698;13283;14583;8679;3213;10806
3/11/2020;01:00:00;113298;11411;12362;7638;2498;10961
3/11/2020;01:30:00;112018;12358;12629;7756;1735;9849
3/11/2020;02:00:00;111185;13334;12551;7127;2170;9539
3/11/2020;02:30:00;111521;16421;14278;6892;3098;6629
3/11/2020;03:00:00;110981;15411;14177;7020;2645;7746
3/11/2020;03:30:00;103915;14607;12709;7076;1885;4449
3/11/2020;04:00:00;100503;14096;14279;6863;2151;4533
3/11/2020;04:30:00;95185;10206;14787;7105;2110;4294
3/11/2020;05:00:00;96846;10245;15341;7787;2083;4400
3/11/2020;05:30:00;97058;10671;15574;7577;1981;4501
3/11/2020;06:00:00;96517;9949;9338;7790;2456;4666
3/11/2020;06:30:00;106240;11674;14000;9795;2289;9079
3/11/2020;07:00:00;110270;11568;13178;9855;2609;8979
3/11/2020;07:30:00;116398;13852;14914;11788;2938;10089
3/11/2020;08:00:00;125343;13788;16230;13027;4280;12038
3/11/2020;08:30:00;131316;14785;14812;13684;4673;13973
3/11/2020;09:00:00;137041;17990;16737;14895;5732;16916
3/11/2020;09:30:00;139085;18510;20764;15110;4745;16733
3/11/2020;10:00:00;136596;16930;18363;13376;5562;15698
3/11/2020;10:30:00;136474;17527;18419;13146;5580;15299
3/11/2020;11:00:00;132664;17232;20035;13785;6103;14351
3/11/2020;11:30:00;132226;17208;18079;12727;5596;14125
3/11/2020;12:00:00;136467;16869;20174;13636;6522;14648
3/11/2020;12:30:00;140503;16760;20793;14603;6377;15405
3/11/2020;13:00:00;137914;17188;20456;15207;5838;15116
3/11/2020;13:30:00;135978;17344;19727;14523;5956;14539
3/11/2020;14:00:00;137971;18274;19276;14015;6152;14795
3/11/2020;14:30:00;135197;16875;19584;14622;5315;14943
3/11/2020;15:00:00;136115;17567;18918;13964;5221;14446
3/11/2020;15:30:00;138103;16827;19668;13764;5773;14365
3/11/2020;16:00:00;136979;16949;20658;14124;6659;14816
3/11/2020;16:30:00;140477;18286;20664;15117;6594;14858
3/11/2020;17:00:00;141295;18156;22729;15264;6337;16814
3/11/2020;17:30:00;143472;19131;21639;16420;7154;16869
3/11/2020;18:00:00;144457;18447;22011;17178;7149;16777
3/11/2020;18:30:00;145060;16845;21410;16769;6653;17828
3/11/2020;19:00:00;141329;18099;22187;17155;6683;16928
3/11/2020;19:30:00;140641;17970;20054;14262;6636;14500
3/11/2020;20:00:00;139504;16506;17993;13346;5788;12481
3/11/2020;20:30:00;134094;15662;18071;12727;5919;11938
3/11/2020;21:00:00;132670;14351;16326;11739;5188;11233
3/11/2020;21:30:00;132358;14907;16252;11265;5192;11345
